order_id,order_date,ship_date,customer_id,product_id,quantity,sales,discount,profit,product_name,category,sub_category,unit_cost,list_price,customer_name,segment,region,city,shipping_days,month,year,high_value_order
NM202404657041,2024-04-01,2024-04-05,CU0128,PR516,8,61.7,0.2,22.66,Ring Binder,Office Supplies,Binders,4.88,9.64,Jordan Shah,Home Office,East,New York,4,April,2024,No
NM202404105159,2024-04-04,2024-04-11,CU0030,PR523,4,204.12,0.0,49.52,Marker Set,Office Supplies,Art,38.65,51.03,Sam Lee,Corporate,West,Los Angeles,7,April,2024,No
NM202404632860,2024-04-09,2024-04-16,CU0141,PR511,5,237.62,0.6,-75.73,Mesh Chair,Furniture,Chairs,62.67,118.81,Jamie Fox,Corporate,South,Atlanta,7,April,2024,No
NM202404519987,2024-04-06,2024-04-07,CU0089,PR521,2,84.66,0.15,8.7,Storage Box,Office Supplies,Storage,37.98,49.8,Drew Roy,Consumer,West,Los Angeles,1,April,2024,No
NM202404941432,2024-04-09,2024-04-09,CU0168,PR523,6,260.25,0.15,28.35,Marker Set,Office Supplies,Art,38.65,51.03,Sam Shah,Consumer,Central,Chicago,0,April,2024,No
NM202404209878,2024-04-25,2024-04-28,CU0188,PR516,8,77.12,0.0,38.08,Ring Binder,Office Supplies,Binders,4.88,9.64,Quinn Lee,Home Office,South,Miami,3,April,2024,No
NM202404345325,2024-04-10,2024-04-16,CU0138,PR503,2,185.87,0.4,-10.31,iView 11,Technology,Phones,98.09,154.89,Casey Dean,Home Office,South,Atlanta,6,April,2024,No
NM202404494069,2024-04-21,2024-04-28,CU0049,PR517,4,141.5,0.6,-49.94,Poly Binder,Office Supplies,Binders,47.86,88.44,Sam Bell,Corporate,Central,Dallas,7,April,2024,No
NM202404935999,2024-04-27,2024-04-29,CU0100,PR518,5,338.25,0.0,168.25,Copy Paper,Office Supplies,Paper,34.0,67.65,Alex Hunt,Corporate,Central,Dallas,2,April,2024,No
NM202404220077,2024-04-07,2024-04-13,CU0232,PR520,4,33.66,0.15,12.82,Sticky Notes,Office Supplies,Paper,5.21,9.9,Casey Ray,Consumer,Central,Chicago,6,April,2024,No
NM202404222805,2024-04-02,2024-04-02,CU0038,PR501,7,7280.42,0.0,2286.55,Galaxy S,Technology,Phones,713.41,1040.06,Casey Dean,Consumer,South,Miami,0,April,2024,Yes
NM202404531927,2024-04-21,2024-04-22,CU0150,PR502,4,1015.04,0.2,365.28,Pixel Mini,Technology,Phones,162.44,317.2,Riley Fox,Consumer,South,Miami,1,April,2024,Yes
NM202404973649,2024-04-27,2024-05-04,CU0177,PR501,7,7280.42,0.0,2286.55,Galaxy S,Technology,Phones,713.41,1040.06,Taylor Lee,Corporate,West,Los Angeles,7,April,2024,Yes
NM202404734941,2024-04-15,2024-04-18,CU0052,PR509,5,2981.12,0.1,1300.07,Shredder S,Technology,Machines,336.21,662.47,Sam Hunt,Home Office,East,Boston,3,April,2024,Yes
NM202404444668,2024-04-23,2024-04-23,CU0181,PR515,7,4006.17,0.0,1788.71,Corner Case,Furniture,Bookcases,316.78,572.31,Casey Dean,Home Office,East,New York,0,April,2024,Yes
NM202404145981,2024-04-05,2024-04-11,CU0063,PR518,6,284.13,0.3,80.13,Copy Paper,Office Supplies,Paper,34.0,67.65,Alex Lee,Consumer,Central,Chicago,6,April,2024,No
NM202404151396,2024-04-25,2024-05-02,CU0063,PR524,8,676.08,0.0,148.56,Sketch Pad,Office Supplies,Art,65.94,84.51,Alex Lee,Consumer,Central,Chicago,7,April,2024,No
NM202404113309,2024-04-13,2024-04-14,CU0216,PR510,3,727.92,0.0,227.49,Task Chair,Furniture,Chairs,166.81,242.64,Alex Shah,Corporate,South,Miami,1,April,2024,No
NM202404397991,2024-04-14,2024-04-19,CU0042,PR522,5,187.6,0.1,77.5,File Cabinet,Office Supplies,Storage,22.02,41.69,Jamie Ray,Home Office,Central,Dallas,5,April,2024,No
NM202404913357,2024-04-30,2024-05-02,CU0134,PR524,4,135.22,0.6,-128.54,Sketch Pad,Office Supplies,Art,65.94,84.51,Morgan Fox,Home Office,Central,Chicago,2,April,2024,No
NM202404141317,2024-04-05,2024-04-11,CU0088,PR501,3,2184.13,0.3,43.9,Galaxy S,Technology,Phones,713.41,1040.06,Jordan Bell,Consumer,Central,Chicago,6,April,2024,Yes
NM202404167575,2024-04-30,2024-05-01,CU0225,PR515,2,457.85,0.6,-175.71,Corner Case,Furniture,Bookcases,316.78,572.31,Sam Dean,Consumer,West,Los Angeles,1,April,2024,No
NM202404997969,2024-04-26,2024-05-01,CU0080,PR508,8,1835.6,0.0,889.68,InkFlow 20,Technology,Machines,118.24,229.45,Drew Bell,Corporate,South,Atlanta,5,April,2024,Yes
NM202404838240,2024-04-17,2024-04-20,CU0153,PR512,7,4878.65,0.0,1325.73,Standing Desk,Furniture,Tables,507.56,696.95,Casey Wood,Consumer,South,Miami,3,April,2024,Yes
NM202404487843,2024-04-28,2024-04-30,CU0045,PR515,1,457.85,0.2,141.07,Corner Case,Furniture,Bookcases,316.78,572.31,Quinn Lee,Corporate,South,Miami,2,April,2024,No
NM202404501316,2024-04-04,2024-04-10,CU0119,PR523,2,102.06,0.0,24.76,Marker Set,Office Supplies,Art,38.65,51.03,Sam Fox,Consumer,West,Seattle,6,April,2024,No
NM202404625614,2024-04-02,2024-04-04,CU0087,PR502,1,253.76,0.2,91.32,Pixel Mini,Technology,Phones,162.44,317.2,Sam Roy,Corporate,South,Miami,2,April,2024,No
NM202404537741,2024-04-28,2024-05-02,CU0033,PR523,2,102.06,0.0,0.0,Marker Set,Office Supplies,Art,38.65,51.03,Drew Cruz,Consumer,South,Miami,4,April,2024,No
NM202404663116,2024-04-13,2024-04-14,CU0193,PR522,6,250.14,0.0,118.02,File Cabinet,Office Supplies,Storage,22.02,41.69,Sam Shah,Consumer,East,New York,1,April,2024,No
NM202404368992,2024-04-07,2024-04-07,CU0043,PR508,7,642.46,0.6,-185.22,InkFlow 20,Technology,Machines,118.24,229.45,Drew Ray,Corporate,South,Miami,0,April,2024,No
NM202404217350,2024-04-02,2024-04-09,CU0222,PR506,3,1961.4,0.0,976.56,Keyboard X,Technology,Accessories,328.28,653.8,Drew Wood,Consumer,West,Los Angeles,7,April,2024,Yes
NM202404963880,2024-04-18,2024-04-19,CU0061,PR519,3,27.02,0.2,5.45,Cardstock,Office Supplies,Paper,7.19,11.26,Jamie Cruz,Consumer,West,Los Angeles,1,April,2024,No
NM202404730654,2024-04-24,2024-04-27,CU0211,PR511,5,504.94,0.15,191.59,Mesh Chair,Furniture,Chairs,62.67,118.81,Jamie Cruz,Consumer,Central,Chicago,3,April,2024,No
NM202404846086,2024-04-16,2024-04-23,CU0230,PR511,2,142.57,0.4,17.23,Mesh Chair,Furniture,Chairs,62.67,118.81,Riley Hunt,Consumer,Central,Dallas,7,April,2024,No
NM202404502129,2024-04-16,2024-04-19,CU0121,PR520,6,59.4,0.0,28.14,Sticky Notes,Office Supplies,Paper,5.21,9.9,Sam Dean,Consumer,West,Los Angeles,3,April,2024,No
NM202404601948,2024-04-07,2024-04-12,CU0079,PR520,8,71.28,0.1,29.6,Sticky Notes,Office Supplies,Paper,5.21,9.9,Morgan Bell,Consumer,Central,Chicago,5,April,2024,No
NM202404357324,2024-04-28,2024-04-30,CU0132,PR509,7,4637.29,0.0,2283.82,Shredder S,Technology,Machines,336.21,662.47,Sam Hunt,Corporate,Central,Chicago,2,April,2024,Yes
NM202404909318,2024-04-02,2024-04-08,CU0183,PR518,7,284.13,0.4,46.13,Copy Paper,Office Supplies,Paper,34.0,67.65,Riley Lee,Corporate,Central,Dallas,6,April,2024,No
NM202404308062,2024-04-15,2024-04-21,CU0115,PR515,2,1144.62,0.0,511.06,Corner Case,Furniture,Bookcases,316.78,572.31,Taylor Cruz,Consumer,East,Boston,6,April,2024,Yes
NM202404244499,2024-04-29,2024-05-04,CU0225,PR509,6,3974.82,0.0,1957.56,Shredder S,Technology,Machines,336.21,662.47,Sam Dean,Consumer,West,Los Angeles,5,April,2024,Yes
NM202404602827,2024-04-05,2024-04-07,CU0125,PR521,5,249.0,0.0,59.1,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Ray,Consumer,East,Boston,2,April,2024,No
NM202404428546,2024-04-27,2024-04-30,CU0169,PR522,3,100.06,0.2,34.0,File Cabinet,Office Supplies,Storage,22.02,41.69,Morgan Ray,Home Office,South,Atlanta,3,April,2024,No
NM202404970213,2024-04-05,2024-04-08,CU0023,PR509,5,3312.35,0.0,1631.3,Shredder S,Technology,Machines,336.21,662.47,Taylor Hunt,Corporate,Central,Chicago,3,April,2024,Yes
NM202404699766,2024-04-16,2024-04-21,CU0185,PR522,6,212.62,0.15,80.5,File Cabinet,Office Supplies,Storage,22.02,41.69,Sam Shah,Consumer,East,New York,5,April,2024,No
NM202404870465,2024-04-06,2024-04-10,CU0122,PR515,5,2575.39,0.1,991.5,Corner Case,Furniture,Bookcases,316.78,572.31,Casey Ray,Home Office,East,Boston,4,April,2024,Yes
NM202404744530,2024-04-08,2024-04-12,CU0187,PR519,5,39.41,0.3,3.46,Cardstock,Office Supplies,Paper,7.19,11.26,Taylor Bell,Home Office,East,Boston,4,April,2024,No
NM202404316482,2024-04-25,2024-04-26,CU0076,PR520,6,23.76,0.6,-7.5,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jordan Lee,Corporate,Central,Dallas,1,April,2024,No
NM202404297457,2024-04-26,2024-05-01,CU0047,PR509,3,1788.67,0.1,780.04,Shredder S,Technology,Machines,336.21,662.47,Morgan Shah,Consumer,East,Boston,5,April,2024,Yes
NM202404614880,2024-04-05,2024-04-09,CU0225,PR507,3,102.46,0.2,42.91,LaserJet 100,Technology,Machines,19.85,42.69,Sam Dean,Consumer,West,Los Angeles,4,April,2024,No
NM202404866997,2024-04-06,2024-04-06,CU0187,PR518,8,541.2,0.0,269.2,Copy Paper,Office Supplies,Paper,34.0,67.65,Taylor Bell,Home Office,East,Boston,0,April,2024,No
NM202404395197,2024-04-06,2024-04-06,CU0186,PR513,6,1066.97,0.3,0.0,Meeting Table,Furniture,Tables,196.03,254.04,Taylor Dean,Consumer,East,New York,0,April,2024,Yes
NM202404575490,2024-04-22,2024-04-22,CU0207,PR523,2,71.44,0.3,-5.86,Marker Set,Office Supplies,Art,38.65,51.03,Jordan Ray,Corporate,Central,Dallas,0,April,2024,No
NM202404461271,2024-04-28,2024-05-01,CU0016,PR511,8,807.91,0.15,306.55,Mesh Chair,Furniture,Chairs,62.67,118.81,Jordan Roy,Home Office,East,Boston,3,April,2024,No
NM202404202935,2024-04-22,2024-04-23,CU0239,PR524,1,67.61,0.2,1.67,Sketch Pad,Office Supplies,Art,65.94,84.51,Morgan Roy,Corporate,South,Atlanta,1,April,2024,No
NM202404626637,2024-04-02,2024-04-09,CU0119,PR501,4,1664.1,0.6,-1189.54,Galaxy S,Technology,Phones,713.41,1040.06,Sam Fox,Consumer,West,Seattle,7,April,2024,Yes
NM202404618795,2024-04-13,2024-04-13,CU0046,PR503,2,216.85,0.3,20.67,iView 11,Technology,Phones,98.09,154.89,Morgan Bell,Corporate,South,Miami,0,April,2024,No
NM202404901853,2024-04-15,2024-04-16,CU0166,PR524,8,676.08,0.0,148.56,Sketch Pad,Office Supplies,Art,65.94,84.51,Jamie Ray,Consumer,Central,Dallas,1,April,2024,No
NM202404767940,2024-04-09,2024-04-14,CU0179,PR504,3,873.5,0.6,-406.27,USB Hub,Technology,Accessories,426.59,727.92,Drew Bell,Home Office,South,Atlanta,5,April,2024,No
NM202404707200,2024-04-03,2024-04-10,CU0213,PR513,1,228.64,0.1,32.61,Meeting Table,Furniture,Tables,196.03,254.04,Drew Wood,Consumer,South,Atlanta,7,April,2024,No
NM202404697932,2024-04-16,2024-04-17,CU0031,PR512,7,3415.06,0.3,-137.86,Standing Desk,Furniture,Tables,507.56,696.95,Jordan Dean,Consumer,South,Atlanta,1,April,2024,Yes
NM202404713886,2024-04-06,2024-04-09,CU0167,PR504,5,3639.6,0.0,1506.65,USB Hub,Technology,Accessories,426.59,727.92,Quinn Cruz,Consumer,South,Miami,3,April,2024,Yes
NM202404776480,2024-04-28,2024-05-03,CU0058,PR513,7,1778.28,0.0,406.07,Meeting Table,Furniture,Tables,196.03,254.04,Morgan Dean,Corporate,East,New York,5,April,2024,Yes
NM202404740703,2024-04-26,2024-05-02,CU0140,PR518,5,304.43,0.1,134.43,Copy Paper,Office Supplies,Paper,34.0,67.65,Jamie Roy,Home Office,East,New York,6,April,2024,No
NM202404551368,2024-04-16,2024-04-22,CU0085,PR510,8,1358.78,0.3,24.3,Task Chair,Furniture,Chairs,166.81,242.64,Riley Ray,Corporate,West,Seattle,6,April,2024,Yes
NM202404394944,2024-04-30,2024-05-06,CU0239,PR516,5,19.28,0.6,0.0,Ring Binder,Office Supplies,Binders,4.88,9.64,Morgan Roy,Corporate,South,Atlanta,6,April,2024,No
NM202404245600,2024-04-18,2024-04-18,CU0102,PR510,3,291.17,0.6,-209.26,Task Chair,Furniture,Chairs,166.81,242.64,Riley Dean,Consumer,West,Los Angeles,0,April,2024,No
NM202404674426,2024-04-10,2024-04-13,CU0047,PR511,7,748.5,0.1,309.81,Mesh Chair,Furniture,Chairs,62.67,118.81,Morgan Shah,Consumer,East,Boston,3,April,2024,No
NM202404902131,2024-04-15,2024-04-17,CU0209,PR521,3,149.4,0.0,35.46,Storage Box,Office Supplies,Storage,37.98,49.8,Sam Lee,Corporate,Central,Dallas,2,April,2024,No
NM202404458163,2024-04-10,2024-04-13,CU0137,PR506,2,1307.6,0.0,651.04,Keyboard X,Technology,Accessories,328.28,653.8,Jordan Roy,Consumer,South,Miami,3,April,2024,Yes
NM202404108389,2024-04-25,2024-04-27,CU0235,PR502,4,1268.8,0.0,619.04,Pixel Mini,Technology,Phones,162.44,317.2,Sam Roy,Consumer,East,New York,2,April,2024,Yes
NM202404254230,2024-04-22,2024-04-29,CU0197,PR508,7,1445.53,0.1,617.85,InkFlow 20,Technology,Machines,118.24,229.45,Casey Fox,Corporate,West,Seattle,7,April,2024,Yes
NM202404248184,2024-04-03,2024-04-06,CU0152,PR518,7,378.84,0.2,140.84,Copy Paper,Office Supplies,Paper,34.0,67.65,Alex Hunt,Corporate,East,Boston,3,April,2024,No
NM202404401901,2024-04-02,2024-04-09,CU0018,PR516,8,77.12,0.0,38.08,Ring Binder,Office Supplies,Binders,4.88,9.64,Riley Bell,Consumer,South,Atlanta,7,April,2024,No
NM202404145456,2024-04-24,2024-04-29,CU0041,PR507,5,213.45,0.0,114.2,LaserJet 100,Technology,Machines,19.85,42.69,Sam Dean,Corporate,South,Miami,5,April,2024,No
NM202404624413,2024-04-24,2024-04-26,CU0120,PR503,4,557.6,0.1,165.24,iView 11,Technology,Phones,98.09,154.89,Alex Wood,Corporate,East,Boston,2,April,2024,No
NM202404626493,2024-04-18,2024-04-22,CU0021,PR501,1,936.05,0.1,222.64,Galaxy S,Technology,Phones,713.41,1040.06,Riley Wood,Home Office,South,Miami,4,April,2024,No
NM202404557435,2024-04-24,2024-04-30,CU0179,PR521,6,209.16,0.3,-18.72,Storage Box,Office Supplies,Storage,37.98,49.8,Drew Bell,Home Office,South,Atlanta,6,April,2024,No
NM202404870401,2024-04-23,2024-04-24,CU0219,PR507,1,42.69,0.0,22.84,LaserJet 100,Technology,Machines,19.85,42.69,Sam Fox,Consumer,West,Los Angeles,1,April,2024,No
NM202404977213,2024-04-03,2024-04-05,CU0192,PR508,4,917.8,0.0,444.84,InkFlow 20,Technology,Machines,118.24,229.45,Jamie Fox,Home Office,Central,Dallas,2,April,2024,No
NM202404782807,2024-04-17,2024-04-22,CU0092,PR515,4,915.7,0.6,-351.42,Corner Case,Furniture,Bookcases,316.78,572.31,Casey Fox,Home Office,South,Miami,5,April,2024,No
NM202404103941,2024-04-10,2024-04-11,CU0014,PR509,4,2252.4,0.15,907.56,Shredder S,Technology,Machines,336.21,662.47,Alex Lee,Corporate,South,Atlanta,1,April,2024,Yes
NM202404889345,2024-04-11,2024-04-13,CU0200,PR516,1,8.19,0.15,3.31,Ring Binder,Office Supplies,Binders,4.88,9.64,Quinn Shah,Consumer,East,Boston,2,April,2024,No
NM202404422460,2024-04-27,2024-04-28,CU0020,PR507,7,268.95,0.1,130.0,LaserJet 100,Technology,Machines,19.85,42.69,Drew Ray,Corporate,Central,Dallas,1,April,2024,No
NM202404398567,2024-04-19,2024-04-23,CU0226,PR518,6,405.9,0.0,201.9,Copy Paper,Office Supplies,Paper,34.0,67.65,Quinn Ray,Consumer,East,Boston,4,April,2024,No
NM202404455005,2024-04-08,2024-04-15,CU0054,PR501,4,3536.2,0.15,682.56,Galaxy S,Technology,Phones,713.41,1040.06,Casey Ray,Corporate,South,Miami,7,April,2024,Yes
NM202404804398,2024-04-12,2024-04-19,CU0220,PR522,3,106.31,0.15,40.25,File Cabinet,Office Supplies,Storage,22.02,41.69,Drew Dean,Consumer,Central,Dallas,7,April,2024,No
NM202404919709,2024-04-19,2024-04-20,CU0111,PR504,5,2547.72,0.3,414.77,USB Hub,Technology,Accessories,426.59,727.92,Riley Shah,Consumer,East,New York,1,April,2024,Yes
NM202404842567,2024-04-30,2024-05-04,CU0188,PR516,7,67.48,0.0,33.32,Ring Binder,Office Supplies,Binders,4.88,9.64,Quinn Lee,Home Office,South,Miami,4,April,2024,No
NM202404235679,2024-04-26,2024-04-26,CU0121,PR501,2,1872.11,0.1,445.29,Galaxy S,Technology,Phones,713.41,1040.06,Sam Dean,Consumer,West,Los Angeles,0,April,2024,Yes
NM202404188725,2024-04-22,2024-04-29,CU0144,PR507,2,76.84,0.1,37.14,LaserJet 100,Technology,Machines,19.85,42.69,Morgan Cruz,Consumer,West,Seattle,7,April,2024,No
NM202404904789,2024-04-05,2024-04-09,CU0058,PR509,5,2981.12,0.1,1300.07,Shredder S,Technology,Machines,336.21,662.47,Morgan Dean,Corporate,East,New York,4,April,2024,Yes
NM202404432540,2024-04-20,2024-04-25,CU0013,PR501,5,4680.27,0.1,1113.22,Galaxy S,Technology,Phones,713.41,1040.06,Jamie Cruz,Consumer,Central,Dallas,5,April,2024,Yes
NM202404564414,2024-04-23,2024-04-26,CU0214,PR515,7,2804.32,0.3,586.86,Corner Case,Furniture,Bookcases,316.78,572.31,Quinn Dean,Home Office,Central,Chicago,3,April,2024,Yes
NM202404731157,2024-04-05,2024-04-07,CU0029,PR506,4,2353.68,0.1,1040.56,Keyboard X,Technology,Accessories,328.28,653.8,Casey Hunt,Home Office,West,Los Angeles,2,April,2024,Yes
NM202404876124,2024-04-30,2024-05-01,CU0143,PR505,4,621.57,0.2,171.49,BT Mouse,Technology,Accessories,112.52,194.24,Riley Ray,Corporate,South,Atlanta,1,April,2024,No
NM202404132358,2024-04-28,2024-05-03,CU0207,PR511,5,594.05,0.0,280.7,Mesh Chair,Furniture,Chairs,62.67,118.81,Jordan Ray,Corporate,Central,Dallas,5,April,2024,No
NM202404171083,2024-04-05,2024-04-06,CU0107,PR508,2,275.34,0.4,38.86,InkFlow 20,Technology,Machines,118.24,229.45,Taylor Lee,Corporate,South,Miami,1,April,2024,No
NM202404246398,2024-04-09,2024-04-11,CU0075,PR511,7,831.67,0.0,392.98,Mesh Chair,Furniture,Chairs,62.67,118.81,Casey Dean,Consumer,West,Seattle,2,April,2024,No
NM202404248843,2024-04-19,2024-04-24,CU0195,PR506,1,555.73,0.15,227.45,Keyboard X,Technology,Accessories,328.28,653.8,Riley Bell,Corporate,South,Miami,5,April,2024,No
NM202404418133,2024-04-19,2024-04-26,CU0033,PR524,8,540.86,0.0,13.34,Sketch Pad,Office Supplies,Art,65.94,84.51,Drew Cruz,Consumer,South,Miami,7,April,2024,No
NM202404856793,2024-04-03,2024-04-03,CU0134,PR511,4,190.1,0.6,-60.58,Mesh Chair,Furniture,Chairs,62.67,118.81,Morgan Fox,Home Office,Central,Chicago,0,April,2024,No
NM202404988763,2024-04-16,2024-04-19,CU0137,PR524,5,380.3,0.1,50.6,Sketch Pad,Office Supplies,Art,65.94,84.51,Jordan Roy,Consumer,South,Miami,3,April,2024,No
NM202404686492,2024-04-19,2024-04-20,CU0164,PR523,4,204.12,0.0,49.52,Marker Set,Office Supplies,Art,38.65,51.03,Taylor Lee,Corporate,Central,Chicago,1,April,2024,No
NM202404725123,2024-04-23,2024-04-30,CU0155,PR512,4,2787.8,0.0,757.56,Standing Desk,Furniture,Tables,507.56,696.95,Sam Wood,Consumer,South,Atlanta,7,April,2024,Yes
NM202404582315,2024-04-13,2024-04-19,CU0205,PR507,5,181.43,0.15,82.18,LaserJet 100,Technology,Machines,19.85,42.69,Jordan Lee,Consumer,Central,Dallas,6,April,2024,No
NM202404475532,2024-04-09,2024-04-14,CU0015,PR511,5,415.83,0.3,102.48,Mesh Chair,Furniture,Chairs,62.67,118.81,Sam Wood,Consumer,East,New York,5,April,2024,No
NM202404933649,2024-04-02,2024-04-03,CU0053,PR523,3,153.09,0.0,37.14,Marker Set,Office Supplies,Art,38.65,51.03,Alex Lee,Corporate,East,New York,1,April,2024,No
NM202404110866,2024-04-25,2024-04-29,CU0132,PR504,1,582.34,0.2,155.75,USB Hub,Technology,Accessories,426.59,727.92,Sam Hunt,Corporate,Central,Chicago,4,April,2024,No
NM202404764614,2024-04-12,2024-04-13,CU0237,PR505,8,1320.83,0.15,420.67,BT Mouse,Technology,Accessories,112.52,194.24,Jordan Ray,Consumer,West,Seattle,1,April,2024,Yes
NM202404715200,2024-04-14,2024-04-17,CU0150,PR520,3,29.7,0.0,14.07,Sticky Notes,Office Supplies,Paper,5.21,9.9,Riley Fox,Consumer,South,Miami,3,April,2024,No
NM202404652905,2024-04-09,2024-04-09,CU0116,PR516,3,24.58,0.15,0.0,Ring Binder,Office Supplies,Binders,4.88,9.64,Jamie Wood,Home Office,East,Boston,0,April,2024,No
NM202404305725,2024-04-16,2024-04-18,CU0039,PR523,1,51.03,0.0,12.38,Marker Set,Office Supplies,Art,38.65,51.03,Quinn Roy,Consumer,East,Boston,2,April,2024,No
NM202404650934,2024-04-05,2024-04-08,CU0042,PR508,2,458.9,0.0,222.42,InkFlow 20,Technology,Machines,118.24,229.45,Jamie Ray,Home Office,Central,Dallas,3,April,2024,No
NM202404526444,2024-04-28,2024-05-01,CU0158,PR507,7,254.01,0.15,115.06,LaserJet 100,Technology,Machines,19.85,42.69,Jordan Hunt,Home Office,South,Atlanta,3,April,2024,No
NM202404276075,2024-04-21,2024-04-22,CU0043,PR513,1,215.93,0.15,19.9,Meeting Table,Furniture,Tables,196.03,254.04,Drew Ray,Corporate,South,Miami,1,April,2024,No
NM202404238445,2024-04-25,2024-04-25,CU0162,PR507,2,85.38,0.0,45.68,LaserJet 100,Technology,Machines,19.85,42.69,Casey Ray,Consumer,South,Atlanta,0,April,2024,No
NM202404309513,2024-04-16,2024-04-19,CU0175,PR513,8,2032.32,0.0,464.08,Meeting Table,Furniture,Tables,196.03,254.04,Riley Fox,Consumer,Central,Dallas,3,April,2024,Yes
NM202404499398,2024-04-03,2024-04-08,CU0036,PR524,2,143.67,0.15,11.79,Sketch Pad,Office Supplies,Art,65.94,84.51,Casey Fox,Corporate,Central,Chicago,5,April,2024,No
NM202404706828,2024-04-24,2024-04-29,CU0003,PR515,7,2804.32,0.3,586.86,Corner Case,Furniture,Bookcases,316.78,572.31,Riley Roy,Consumer,East,Boston,5,April,2024,Yes
NM202404965738,2024-04-03,2024-04-06,CU0051,PR507,2,59.77,0.3,20.07,LaserJet 100,Technology,Machines,19.85,42.69,Drew Ray,Consumer,South,Atlanta,3,April,2024,No
NM202404642674,2024-04-13,2024-04-13,CU0070,PR519,8,63.06,0.3,5.54,Cardstock,Office Supplies,Paper,7.19,11.26,Casey Wood,Consumer,Central,Dallas,0,April,2024,No
NM202404516650,2024-04-16,2024-04-23,CU0205,PR518,2,135.3,0.0,0.0,Copy Paper,Office Supplies,Paper,34.0,67.65,Jordan Lee,Consumer,Central,Dallas,7,April,2024,No
NM202404412207,2024-04-21,2024-04-21,CU0013,PR512,8,5575.6,0.0,1515.12,Standing Desk,Furniture,Tables,507.56,696.95,Jamie Cruz,Consumer,Central,Dallas,0,April,2024,Yes
NM202404199828,2024-04-29,2024-05-05,CU0039,PR517,1,70.75,0.2,22.89,Poly Binder,Office Supplies,Binders,47.86,88.44,Quinn Roy,Consumer,East,Boston,6,April,2024,No
NM202404111886,2024-04-18,2024-04-18,CU0129,PR523,3,137.78,0.1,21.83,Marker Set,Office Supplies,Art,38.65,51.03,Quinn Roy,Home Office,South,Atlanta,0,April,2024,No
NM202404451075,2024-04-10,2024-04-11,CU0070,PR503,8,1239.12,0.0,454.4,iView 11,Technology,Phones,98.09,154.89,Casey Wood,Consumer,Central,Dallas,1,April,2024,Yes
NM202404786987,2024-04-11,2024-04-11,CU0083,PR519,8,81.07,0.1,23.55,Cardstock,Office Supplies,Paper,7.19,11.26,Taylor Wood,Consumer,Central,Chicago,0,April,2024,No
NM202404367457,2024-04-27,2024-05-04,CU0187,PR507,2,76.84,0.1,37.14,LaserJet 100,Technology,Machines,19.85,42.69,Taylor Bell,Home Office,East,Boston,7,April,2024,No
NM202404869412,2024-04-02,2024-04-08,CU0140,PR517,1,53.06,0.4,5.2,Poly Binder,Office Supplies,Binders,47.86,88.44,Jamie Roy,Home Office,East,New York,6,April,2024,No
NM202404806609,2024-04-17,2024-04-17,CU0163,PR514,1,225.22,0.15,65.19,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Drew Wood,Corporate,Central,Dallas,0,April,2024,No
NM202404552167,2024-04-26,2024-05-01,CU0017,PR501,3,2652.15,0.15,511.92,Galaxy S,Technology,Phones,713.41,1040.06,Jamie Dean,Corporate,South,Miami,5,April,2024,Yes
NM202404459051,2024-04-23,2024-04-29,CU0176,PR501,7,6552.38,0.1,0.0,Galaxy S,Technology,Phones,713.41,1040.06,Taylor Roy,Consumer,East,New York,6,April,2024,Yes
NM202404897181,2024-04-07,2024-04-11,CU0145,PR509,2,1059.95,0.2,387.53,Shredder S,Technology,Machines,336.21,662.47,Jamie Hunt,Corporate,South,Atlanta,4,April,2024,Yes
NM202404156383,2024-04-08,2024-04-14,CU0155,PR519,8,90.08,0.0,32.56,Cardstock,Office Supplies,Paper,7.19,11.26,Sam Wood,Consumer,South,Atlanta,6,April,2024,No
NM202404553917,2024-04-15,2024-04-22,CU0154,PR517,1,75.17,0.15,27.31,Poly Binder,Office Supplies,Binders,47.86,88.44,Sam Lee,Consumer,South,Miami,7,April,2024,No
NM202404646938,2024-04-03,2024-04-06,CU0199,PR509,1,596.22,0.1,260.01,Shredder S,Technology,Machines,336.21,662.47,Riley Shah,Home Office,Central,Dallas,3,April,2024,No
NM202404931803,2024-04-19,2024-04-24,CU0137,PR514,1,158.98,0.4,-1.05,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jordan Roy,Consumer,South,Miami,5,April,2024,No
NM202404721321,2024-04-08,2024-04-15,CU0050,PR506,4,2615.2,0.0,0.0,Keyboard X,Technology,Accessories,328.28,653.8,Morgan Ray,Corporate,West,Los Angeles,7,April,2024,Yes
NM202404472922,2024-04-09,2024-04-10,CU0180,PR510,3,727.92,0.0,227.49,Task Chair,Furniture,Chairs,166.81,242.64,Jamie Bell,Home Office,Central,Chicago,1,April,2024,No
NM202404567173,2024-04-19,2024-04-26,CU0071,PR504,3,873.5,0.6,-406.27,USB Hub,Technology,Accessories,426.59,727.92,Riley Wood,Consumer,East,Boston,7,April,2024,No
NM202404549894,2024-04-26,2024-04-29,CU0178,PR510,6,1455.84,0.0,454.98,Task Chair,Furniture,Chairs,166.81,242.64,Drew Lee,Consumer,West,Los Angeles,3,April,2024,Yes
